timedesc,year,month,qaurter,channel,channel_yr,channel_mo,channel_qr,channeldesc,prodhierarchy1,prodhierarchy2,proddesc,regiondesc,region_year,value,volume,nd,wd,channel_year,prod_year,aided_awareness,closeness_top_3_box,loyalty,top_of_mind_brand_awareness,total_unaided_brand_awareness,chim_shop_chai_,panic_pantry_loading,welfare,welfare_additional_boost,bigpack,buyget,extravol,free_promo,free_with_others,freepremium,near_pack,pmd,rl,theme,tpr,target_price,target_baseprice,target_discount,darlie_discount,darlie_cdc_basepriceratio,week5_si,week13_si,trendline,consumer_confidence_index,tourist_arrivals_in_million,extravol_darlie,free_promo_darlie,free_with_others_darlie,tpr_darlie
2020-02-01,2020,2,1,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_2,CONVENIENCE_1,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,28018100.0,59981.49999999999,58.6800030009253,62.38646582696332,CONVENIENCE_2020,CDC_2020,1.0,0.0,0.15,0.1,0.37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.1215125655211,486.2884688228061,0.0,0.0,1.03947849860343,-0.01292684340234151,-0.1343937325404753,13.5,64.8,6.692,4.039335044664947e-06,1.211800513399484e-05,0.0,0.2595373749573345
2020-02-01,2020,2,1,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_2,LOCALSUPERMARKETMTSR_1,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,10339800.0,26354.8,79.8294504226934,77.42383550624554,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,1.0,0.0,0.15,0.1,0.37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1371552810114286,392.3566540328276,398.664019601492,0.0,0.0,1.075262937586756,-0.01292684340234151,-0.1343937325404753,13.5,64.8,6.692,0.01975732134311881,0.0,0.0,0.2052818853317288
2020-02-01,2020,2,1,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_2,SUPERHYPERMARKETCHAIN_1,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,18209200.0,47108.60000000001,51.59823047171853,77.84766475760263,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,1.0,0.0,0.15,0.1,0.37,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0441230475964049,0.0,0.0,0.0,0.0,0.6818654131092837,386.5398332286059,414.8203589302013,6.817535613374733,0.0,0.954461972658948,-0.01292684340234151,-0.1343937325404753,13.5,64.8,6.692,0.01473468642055039,0.0,0.0,0.066199869988061
2020-02-01,2020,2,1,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_2,OPENTRADEBLUE_1,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,13791723.55482716,28609.46886938198,18.48104708996953,26.5815505219093,OPEN TRADE BLUE_2020,CDC_2020,1.0,0.0,0.15,0.1,0.37,0,0,1,0,0.0,0.0,0.001556943544136624,0.06972199167610729,9.571870816092861e-05,0.0,0.0,0.0,0.0,0.0,0.0,482.1454768096702,482.1454768096702,0.0,0.0,1.039563524214147,-0.01292684340234151,-0.1343937325404753,13.5,64.8,6.692,0.0,0.0,0.0,0.016671716541608
2020-02-01,2020,2,1,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_2,OPENTRADENONBLUE_1,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,25995076.44517285,53924.03113061801,18.48104708996953,26.5815505219093,OPEN TRADE NON-BLUE_2020,CDC_2020,1.0,0.0,0.15,0.1,0.37,0,0,1,0,0.0,0.0,0.001556943544136624,0.06972199167610729,9.571870816092861e-05,0.0,0.0,0.0,0.0,0.0,0.0,482.1454768096702,482.1454768096702,0.0,0.0,1.039563524214147,-0.01292684340234151,-0.1343937325404753,13.5,64.8,6.692,0.0,0.0,0.0,0.016671716541608
2020-03-01,2020,3,1,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_3,CONVENIENCE_1,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,27561700.00000001,58963.2,56.36629626614565,60.27362660099858,CONVENIENCE_2020,CDC_2020,1.0,0.0,0.17,0.15,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,467.4493262159842,486.2884688228061,0.0,0.0,1.03947849860343,0.3053263984749823,0.01233774639779549,14.5,50.3,6.692,2.185964360037074e-05,1.092982180018537e-05,0.0,0.3332174772222513
2020-03-01,2020,3,1,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_3,LOCALSUPERMARKETMTSR_1,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,11544400.0,29334.09999999999,75.46996839855322,73.45558241091427,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,1.0,0.0,0.17,0.15,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,393.6324316198728,398.664019601492,0.0,0.0,1.075262937586756,0.3053263984749823,0.01233774639779549,14.5,50.3,6.692,0.01799769061598534,0.0,0.0,0.1739871963833251
2020-03-01,2020,3,1,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_3,SUPERHYPERMARKETCHAIN_1,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,19693500.0,48290.5,52.17518766631117,80.3936177923194,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,1.0,0.0,0.17,0.15,0.4,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.06171814332011472,0.0,0.0,0.0,0.0,0.7342127333533512,407.8144381560609,414.8203589302013,0.0,0.0,0.997343153589806,0.3053263984749823,0.01233774639779549,14.5,50.3,6.692,0.0156907312295154,0.0,0.0,0.05874135094747152
2020-03-01,2020,3,1,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_3,OPENTRADEBLUE_1,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,16633413.00364291,34718.89381726802,18.80675050689278,26.19391261815562,OPEN TRADE BLUE_2020,CDC_2020,1.0,0.0,0.17,0.15,0.4,0,1,1,0,0.0,0.0,0.0006525150476335985,0.07817024170642764,0.000178248013012105,0.0,0.0,0.0,0.0,0.0,0.0,479.2220767624258,482.1454768096702,0.0,0.0,1.041129462782605,0.3053263984749823,0.01233774639779549,14.5,50.3,6.692,0.0,0.0,0.0,0.05589286769485315
2020-03-01,2020,3,1,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_3,OPENTRADENONBLUE_1,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,28520986.99635708,59531.80618273198,18.80675050689278,26.19391261815562,OPEN TRADE NON-BLUE_2020,CDC_2020,1.0,0.0,0.17,0.15,0.4,0,1,1,0,0.0,0.0,0.0006525150476335985,0.07817024170642764,0.000178248013012105,0.0,0.0,0.0,0.0,0.0,0.0,479.2220767624258,482.1454768096702,0.0,0.0,1.041129462782605,0.3053263984749823,0.01233774639779549,14.5,50.3,6.692,0.0,0.0,0.0,0.05589286769485315
2020-04-01,2020,4,2,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_4,CONVENIENCE_2,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,20300000.0,43032.69999999999,56.31209522061133,60.11988325157382,CONVENIENCE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,471.7408282043178,471.7408282043178,0.0,9.19992118211865,1.050747581699416,-0.02551202044182632,0.08054919062001109,15.5,47.2,0.0,4.035604117325101e-05,7.566757719984564e-06,0.0,0.5138080717126852
2020-04-01,2020,4,2,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_4,LOCALSUPERMARKETMTSR_2,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,10291800.0,26420.0,74.76529144587434,72.12957229371689,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3370704012112037,389.6123613203932,393.6324316198728,0.0,0.0,1.074933934534853,-0.02551202044182632,0.08054919062001109,15.5,47.2,0.0,0.01844594801457307,0.0,0.0,0.1797650756717591
2020-04-01,2020,4,2,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_4,SUPERHYPERMARKETCHAIN_2,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,15359000.0,37209.9,53.4340054662872,82.08009158852884,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8120150820077451,412.7742601292153,412.7742601292153,0.0,0.0,1.029169867564255,-0.02551202044182632,0.08054919062001109,15.5,47.2,0.0,0.0143841368806138,0.0,0.0,0.2702381460762124
2020-04-01,2020,4,2,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_4,OPENTRADEBLUE_2,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,13390790.45933247,27833.37388951294,17.48108022745437,25.33331083060387,OPEN TRADE BLUE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0001277833565794565,0.06194358485357351,1.446604036748564e-05,0.0,0.0,0.0,0.0,0.0,0.0,481.1424519154231,482.1454768096702,0.0,0.0,1.041129462782605,-0.02551202044182632,0.08054919062001109,15.5,47.2,0.0,0.0,0.0,0.0,0.01464364188700948
2020-04-01,2020,4,2,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_4,OPENTRADENONBLUE_2,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,26518309.54066753,55119.52611048709,17.48108022745437,25.33331083060387,OPEN TRADE NON-BLUE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0001277833565794565,0.06194358485357351,1.446604036748564e-05,0.0,0.0,0.0,0.0,0.0,0.0,481.1424519154231,482.1454768096702,0.0,0.0,1.041129462782605,-0.02551202044182632,0.08054919062001109,15.5,47.2,0.0,0.0,0.0,0.0,0.01464364188700948
2020-05-01,2020,5,2,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_5,CONVENIENCE_2,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,23804100.0,50693.49999999999,57.997569708148,62.10894690640814,CONVENIENCE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,469.5818615940171,471.7408282043178,0.0,0.0,1.067156246206978,-0.02095561496370756,0.08371040593677836,16.5,48.2,0.0,3.601233062200497e-05,0.0,0.0,0.2858538763672682
2020-05-01,2020,5,2,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_5,LOCALSUPERMARKETMTSR_2,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,11987900.0,30935.8,72.65365692821908,74.24392128213913,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.5662703669037,393.6324316198728,0.0,0.0,1.124989031035448,-0.02095561496370756,0.08371040593677836,16.5,48.2,0.0,0.019258966839612,0.0,0.0,0.2049402210692534
2020-05-01,2020,5,2,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_5,SUPERHYPERMARKETCHAIN_2,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,17433800.0,41234.6,51.43371343483386,81.9134440494148,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,422.7973720524717,422.7973720524717,0.0,0.0,1.030297197259362,-0.02095561496370756,0.08371040593677836,16.5,48.2,0.0,0.01866972752681533,0.0,0.0,0.07115049528336091
2020-05-01,2020,5,2,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_5,OPENTRADEBLUE_2,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,16555333.62063487,34362.83512606861,18.30893192977141,25.53514479491418,OPEN TRADE BLUE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.07315267101703542,6.100613847972702e-05,0.0,0.0,0.0,0.0,0.0,0.0,481.8248969344441,481.8248969344441,0.0,0.0,1.048553332592996,-0.02095561496370756,0.08371040593677836,16.5,48.2,0.0,0.0,0.0,0.0,0.02950647255019198
2020-05-01,2020,5,2,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_5,OPENTRADENONBLUE_2,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,29248666.37936513,60709.56487393141,18.30893192977141,25.53514479491418,OPEN TRADE NON-BLUE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.07315267101703542,6.100613847972702e-05,0.0,0.0,0.0,0.0,0.0,0.0,481.8248969344441,481.8248969344441,0.0,0.0,1.048553332592996,-0.02095561496370756,0.08371040593677836,16.5,48.2,0.0,0.0,0.0,0.0,0.02950647255019198
2020-06-01,2020,6,2,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_6,CONVENIENCE_2,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,23573200.0,49830.00000000001,59.09695163556089,63.19164358819988,CONVENIENCE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,473.082752044964,473.082752044964,0.0,0.0,1.065943721486738,0.3193644724106088,0.1049603219250301,17.5,49.2,0.0,1.582103248057968e-05,0.0,0.0,0.2896804678806672
2020-06-01,2020,6,2,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_6,LOCALSUPERMARKETMTSR_2,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,11712400.0,29860.6,69.70267844584502,68.41141839078921,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.3136549567295,392.3136549567295,0.0,0.0,1.145915204392757,0.3193644724106088,0.1049603219250301,17.5,49.2,0.0,0.01628285384980451,0.0,0.0,0.2152591019006079
2020-06-01,2020,6,2,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_6,SUPERHYPERMARKETCHAIN_2,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,16236900.0,37426.8,51.46063248794981,80.75977107313476,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6632439855932113,433.8308377953766,433.8308377953766,0.0,18.09271269619142,1.00409401426587,0.3193644724106088,0.1049603219250301,17.5,49.2,0.0,0.01588252147387462,0.0,0.0,0.04112422545180807
2020-06-01,2020,6,2,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_6,OPENTRADEBLUE_2,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,15012545.67214151,31437.03530971322,18.62617942764514,25.93148214969231,OPEN TRADE BLUE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.07275792216737206,0.0001513527978880801,0.0,0.0,0.0,0.0,0.0,7.896667715899831e-05,477.6236963382835,481.8248969344441,0.0,0.0,1.048553332592996,0.3193644724106088,0.1049603219250301,17.5,49.2,0.0,0.0,0.0,0.0,0.01756711507858428
2020-06-01,2020,6,2,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_6,OPENTRADENONBLUE_2,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,28528754.3278585,59740.66469028678,18.62617942764514,25.93148214969231,OPEN TRADE NON-BLUE_2020,CDC_2020,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0.0,0.0,0.0,0.07275792216737206,0.0001513527978880801,0.0,0.0,0.0,0.0,0.0,7.896667715899831e-05,477.6236963382835,481.8248969344441,0.0,0.0,1.048553332592996,0.3193644724106088,0.1049603219250301,17.5,49.2,0.0,0.0,0.0,0.0,0.01756711507858428
2020-07-01,2020,7,3,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_7,CONVENIENCE_3,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,26234400.0,55485.50000000001,60.03171459210062,63.60405511349812,CONVENIENCE_2020,CDC_2020,1.0,0.0,0.16,0.15,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.8269197833003,473.082752044964,0.0,0.0,1.065943721486738,-0.06910052775328213,0.07153577655181631,18.5,50.1,0.0,1.83431966230175e-05,0.0,0.0,0.2667077859990966
2020-07-01,2020,7,3,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_7,LOCALSUPERMARKETMTSR_3,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,11530800.0,28785.3,74.20730372794448,72.17136524545515,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,1.0,0.0,0.16,0.15,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3248637325301456,400.5977514813465,400.5977514813465,0.0,0.0,1.122218435933342,-0.06910052775328213,0.07153577655181631,18.5,50.1,0.0,0.01627458960792294,0.0,0.0,0.2127635327635327
2020-07-01,2020,7,3,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_7,SUPERHYPERMARKETCHAIN_3,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,17131200.0,40761.2,52.03238619078928,80.02683679577638,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,1.0,0.0,0.16,0.15,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6781596223859946,420.2909217592696,433.8308377953766,0.0,6.649042628639763,1.00409401426587,-0.06910052775328213,0.07153577655181631,18.5,50.1,0.0,0.0270700799022851,0.0,0.0,0.1137360679932821
2020-07-01,2020,7,3,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_7,OPENTRADEBLUE_3,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,13573443.63050787,28368.14213815265,19.86590649891281,27.52823987683741,OPEN TRADE BLUE_2020,CDC_2020,1.0,0.0,0.16,0.15,0.38,0,0,1,0,0.0,0.0,4.76144049446426e-05,0.08400768179066442,0.0001541799779159856,0.0,0.0,0.0,0.0,0.0,7.482263634158122e-05,478.559804949962,481.8248969344441,0.0,0.0,1.052829961182802,-0.06910052775328213,0.07153577655181631,18.5,50.1,0.0,0.0,0.0,0.0,0.01698593758492968
2020-07-01,2020,7,3,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_7,OPENTRADENONBLUE_3,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,28632156.36949214,59840.45786184732,19.86590649891281,27.52823987683741,OPEN TRADE NON-BLUE_2020,CDC_2020,1.0,0.0,0.16,0.15,0.38,0,0,1,0,0.0,0.0,4.76144049446426e-05,0.08400768179066442,0.0001541799779159856,0.0,0.0,0.0,0.0,0.0,7.482263634158122e-05,478.559804949962,481.8248969344441,0.0,0.0,1.052829961182802,-0.06910052775328213,0.07153577655181631,18.5,50.1,0.0,0.0,0.0,0.0,0.01698593758492968
2020-08-01,2020,8,3,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_8,CONVENIENCE_3,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,24797999.99999999,52601.59999999999,60.44450358924445,63.83906383075801,CONVENIENCE_2020,CDC_2020,1.0,0.54,0.13,0.1,0.33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185884079571724,471.4472628243894,473.082752044964,0.0,0.0,1.065943721486738,0.07788342580361551,0.1019875449876733,19.5,51.0,0.0,0.0001064747282232562,0.0,0.0,0.3411322522599261
2020-08-01,2020,8,3,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_8,LOCALSUPERMARKETMTSR_3,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,12178000.0,30766.6,74.10542276364627,73.27707969031349,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,1.0,0.54,0.13,0.1,0.33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.224522696690567,395.820802351327,400.5977514813465,0.0,0.0,1.122218435933342,0.07788342580361551,0.1019875449876733,19.5,51.0,0.0,0.02125499259525199,0.0,0.0,0.222338778440964
2020-08-01,2020,8,3,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_8,SUPERHYPERMARKETCHAIN_3,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,16569600.0,40424.3,52.52571349411122,79.53645950579231,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,1.0,0.54,0.13,0.1,0.33,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7178157692279149,409.8920698688659,433.8308377953766,5.517995919368419,14.26152198537095,0.9373313752257119,0.07788342580361551,0.1019875449876733,19.5,51.0,0.0,0.01169502299145766,0.0,0.0,0.1011693860926375
2020-08-01,2020,8,3,OPENTRADEBLUE,OPENTRADEBLUE_2020,OPENTRADEBLUE_8,OPENTRADEBLUE_3,OPEN TRADE BLUE,OPEN TRADE BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,12753303.62178573,26644.79372443145,18.08789507098183,25.68529984719778,OPEN TRADE BLUE_2020,CDC_2020,1.0,0.54,0.13,0.1,0.33,0,0,0,0,0.0,0.0,0.0001182829182568478,0.08529646768583093,0.0004357156478645107,0.0,0.0,0.0,0.0,0.0,0.0,478.86470075334,478.86470075334,0.0,0.0,1.059338236329294,0.07788342580361551,0.1019875449876733,19.5,51.0,0.0,0.0,0.0,0.0,0.01144312501485348
2020-08-01,2020,8,3,OPENTRADENONBLUE,OPENTRADENONBLUE_2020,OPENTRADENONBLUE_8,OPENTRADENONBLUE_3,OPEN TRADE NON-BLUE,OPEN TRADE NON-BLUE,1,CDC_1,NATIONAL,NATIONAL_2020,26903196.37821426,56207.40627556853,18.08789507098183,25.68529984719778,OPEN TRADE NON-BLUE_2020,CDC_2020,1.0,0.54,0.13,0.1,0.33,0,0,0,0,0.0,0.0,0.0001182829182568478,0.08529646768583093,0.0004357156478645107,0.0,0.0,0.0,0.0,0.0,0.0,478.86470075334,478.86470075334,0.0,0.0,1.059338236329294,0.07788342580361551,0.1019875449876733,19.5,51.0,0.0,0.0,0.0,0.0,0.01144312501485348
2020-09-01,2020,9,3,CONVENIENCE,CONVENIENCE_2020,CONVENIENCE_9,CONVENIENCE_3,CONVENIENCE,CONVENIENCE,1,CDC_1,NATIONAL,NATIONAL_2020,26006299.99999999,55570.00000000001,57.9357027172935,61.68792154039949,CONVENIENCE_2020,CDC_2020,1.0,0.56,0.1,0.1,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,468.0031464937654,472.8269197833003,0.0,0.0,1.058852421154521,0.0132194542063,-0.004999631789716186,20.5,50.2,0.0,3.252221383355595e-05,0.0,0.0,0.3326348800743364
2020-09-01,2020,9,3,LOCALSUPERMARKETMTSR,LOCALSUPERMARKETMTSR_2020,LOCALSUPERMARKETMTSR_9,LOCALSUPERMARKETMTSR_3,LOCAL SUPERMARKET + MTSR,LOCAL SUPERMARKET + MTSR,1,CDC_1,NATIONAL,NATIONAL_2020,10762300.0,26550.5,73.60189450292837,74.38971394135704,LOCAL SUPERMARKET + MTSR_2020,CDC_2020,1.0,0.56,0.1,0.1,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3015611758723941,405.4204916610722,405.4204916610722,0.0,0.0,1.098698661983497,0.0132194542063,-0.004999631789716186,20.5,50.2,0.0,0.02122788894415324,0.0,0.0,0.2241012102893727
2020-09-01,2020,9,3,SUPERHYPERMARKETCHAIN,SUPERHYPERMARKETCHAIN_2020,SUPERHYPERMARKETCHAIN_9,SUPERHYPERMARKETCHAIN_3,SUPER/HYPERMARKET CHAIN,SUPER/HYPERMARKET CHAIN,1,CDC_1,NATIONAL,NATIONAL_2020,16261200.0,40075.4,53.26064618194703,78.77837526262995,SUPER/HYPERMARKET CHAIN_2020,CDC_2020,1.0,0.56,0.1,0.1,0.38,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7095774465133224,405.7651327248137,420.2909217592696,0.0,0.0,0.9675280496279111,0.0132194542063,-0.004999631789716186,20.5,50.2,0.0,0.02752707660479485,0.0,0.0,0.06329436269215302
